danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,artist popularity,followers,genre,genre code
0.812,0.71,7,-6.886,1,0.186,0.0418,0.459,0.22,0.382,94.251,audio_features,3LJAbP68PuVv62Q6BmuXs6,spotify:track:3LJAbP68PuVv62Q6BmuXs6,https://api.spotify.com/v1/tracks/3LJAbP68PuVv62Q6BmuXs6,https://api.spotify.com/v1/audio-analysis/3LJAbP68PuVv62Q6BmuXs6,218373,4,MF DOOM,71,690476,hip hop,3
0.641,0.718,0,-7.366,1,0.26,0.497,0.0,0.445,0.592,94.097,audio_features,5bXJE9SlABSalBVCiwWbSh,spotify:track:5bXJE9SlABSalBVCiwWbSh,https://api.spotify.com/v1/tracks/5bXJE9SlABSalBVCiwWbSh,https://api.spotify.com/v1/audio-analysis/5bXJE9SlABSalBVCiwWbSh,169413,4,MF DOOM,71,690476,hip hop,3
0.397,0.904,6,-3.746,0,0.345,0.637,0.0,0.885,0.74,90.113,audio_features,2Go03d4Ia5cEXfOomPZcmc,spotify:track:2Go03d4Ia5cEXfOomPZcmc,https://api.spotify.com/v1/tracks/2Go03d4Ia5cEXfOomPZcmc,https://api.spotify.com/v1/audio-analysis/2Go03d4Ia5cEXfOomPZcmc,1178011,4,MF DOOM,71,690476,hip hop,3
0.495,0.642,1,-10.577,1,0.0618,0.00648,0.539,0.411,0.688,174.888,audio_features,2hhwbQWk0RDQM5luQF6f51,spotify:track:2hhwbQWk0RDQM5luQF6f51,https://api.spotify.com/v1/tracks/2hhwbQWk0RDQM5luQF6f51,https://api.spotify.com/v1/audio-analysis/2hhwbQWk0RDQM5luQF6f51,52720,4,MF DOOM,71,690476,hip hop,3
0.918,0.613,8,-5.159,0,0.0857,0.0352,0.923,0.102,0.856,102.98,audio_features,3P88yF0NQsgr63MT2NxlzI,spotify:track:3P88yF0NQsgr63MT2NxlzI,https://api.spotify.com/v1/tracks/3P88yF0NQsgr63MT2NxlzI,https://api.spotify.com/v1/audio-analysis/3P88yF0NQsgr63MT2NxlzI,215520,4,MF DOOM,71,690476,hip hop,3
0.807,0.909,6,-8.679,0,0.4,0.0259,0.914,0.073,0.837,190.765,audio_features,3EeD6nR6WDj5kI54SvR9Ph,spotify:track:3EeD6nR6WDj5kI54SvR9Ph,https://api.spotify.com/v1/tracks/3EeD6nR6WDj5kI54SvR9Ph,https://api.spotify.com/v1/audio-analysis/3EeD6nR6WDj5kI54SvR9Ph,299213,4,MF DOOM,71,690476,hip hop,3
0.373,0.377,5,-10.48,0,0.461,0.529,0.125,0.184,0.602,66.175,audio_features,0C4gt3vgrsF09bgQCCZQBa,spotify:track:0C4gt3vgrsF09bgQCCZQBa,https://api.spotify.com/v1/tracks/0C4gt3vgrsF09bgQCCZQBa,https://api.spotify.com/v1/audio-analysis/0C4gt3vgrsF09bgQCCZQBa,96449,4,MF DOOM,71,690476,hip hop,3
0.829,0.525,1,-9.852,1,0.327,0.00272,0.0773,0.154,0.482,86.042,audio_features,2VbP6WUjPXOHj3P9hCYsND,spotify:track:2VbP6WUjPXOHj3P9hCYsND,https://api.spotify.com/v1/tracks/2VbP6WUjPXOHj3P9hCYsND,https://api.spotify.com/v1/audio-analysis/2VbP6WUjPXOHj3P9hCYsND,200383,4,MF DOOM,71,690476,hip hop,3
0.679,0.724,8,-9.265,1,0.258,0.524,2.38e-05,0.765,0.874,92.585,audio_features,7dZanttu013xDQlAJprAZC,spotify:track:7dZanttu013xDQlAJprAZC,https://api.spotify.com/v1/tracks/7dZanttu013xDQlAJprAZC,https://api.spotify.com/v1/audio-analysis/7dZanttu013xDQlAJprAZC,182800,4,MF DOOM,71,690476,hip hop,3
0.666,0.378,7,-12.613,1,0.131,0.0103,0.929,0.13,0.321,176.118,audio_features,5AzLPg5KJV0cPT9KokJBBO,spotify:track:5AzLPg5KJV0cPT9KokJBBO,https://api.spotify.com/v1/tracks/5AzLPg5KJV0cPT9KokJBBO,https://api.spotify.com/v1/audio-analysis/5AzLPg5KJV0cPT9KokJBBO,203773,4,MF DOOM,71,690476,hip hop,3
0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,audio_features,1Y2ExJJ9Dmb9po8K0ybSj3,spotify:track:1Y2ExJJ9Dmb9po8K0ybSj3,https://api.spotify.com/v1/tracks/1Y2ExJJ9Dmb9po8K0ybSj3,https://api.spotify.com/v1/audio-analysis/1Y2ExJJ9Dmb9po8K0ybSj3,130480,4,MF DOOM,71,690476,hip hop,3
0.699,0.663,0,-6.107,1,0.0353,0.768,0.96,0.128,0.948,88.5,audio_features,5VuTPnWVoxIZMyefWtPOVC,spotify:track:5VuTPnWVoxIZMyefWtPOVC,https://api.spotify.com/v1/tracks/5VuTPnWVoxIZMyefWtPOVC,https://api.spotify.com/v1/audio-analysis/5VuTPnWVoxIZMyefWtPOVC,110627,4,MF DOOM,71,690476,hip hop,3
0.57,0.541,11,-6.758,1,0.0554,0.0876,0.916,0.129,0.581,173.684,audio_features,2uQBaxUoOlkLc1jmTjMUjI,spotify:track:2uQBaxUoOlkLc1jmTjMUjI,https://api.spotify.com/v1/tracks/2uQBaxUoOlkLc1jmTjMUjI,https://api.spotify.com/v1/audio-analysis/2uQBaxUoOlkLc1jmTjMUjI,290773,4,MF DOOM,71,690476,hip hop,3
0.512,0.764,1,-5.085,0,0.246,0.304,0.0,0.278,0.698,165.862,audio_features,6AyeUhJ5eUg0QzDXbPVHo0,spotify:track:6AyeUhJ5eUg0QzDXbPVHo0,https://api.spotify.com/v1/tracks/6AyeUhJ5eUg0QzDXbPVHo0,https://api.spotify.com/v1/audio-analysis/6AyeUhJ5eUg0QzDXbPVHo0,281720,4,MF DOOM,71,690476,hip hop,3
0.646,0.67,6,-7.874,1,0.281,0.0823,0.0,0.342,0.553,96.28,audio_features,7DohBLNKJYwHSVictLoDDC,spotify:track:7DohBLNKJYwHSVictLoDDC,https://api.spotify.com/v1/tracks/7DohBLNKJYwHSVictLoDDC,https://api.spotify.com/v1/audio-analysis/7DohBLNKJYwHSVictLoDDC,299627,4,MF DOOM,71,690476,hip hop,3
0.708,0.6,11,-5.714,1,0.0485,0.235,0.737,0.15,0.751,102.423,audio_features,4TaSsUfLZPZCkPjnrKGAYh,spotify:track:4TaSsUfLZPZCkPjnrKGAYh,https://api.spotify.com/v1/tracks/4TaSsUfLZPZCkPjnrKGAYh,https://api.spotify.com/v1/audio-analysis/4TaSsUfLZPZCkPjnrKGAYh,265413,4,MF DOOM,71,690476,hip hop,3
0.775,0.69,6,-7.56,0,0.0295,0.391,0.703,0.363,0.973,95.34,audio_features,7tSIxc5iGIFHyvYLu6umLg,spotify:track:7tSIxc5iGIFHyvYLu6umLg,https://api.spotify.com/v1/tracks/7tSIxc5iGIFHyvYLu6umLg,https://api.spotify.com/v1/audio-analysis/7tSIxc5iGIFHyvYLu6umLg,141893,4,MF DOOM,71,690476,hip hop,3
0.408,0.529,10,-9.503,0,0.497,0.093,0.0317,0.231,0.604,187.424,audio_features,5r0HHLwjuJkcwa4FZJNjh7,spotify:track:5r0HHLwjuJkcwa4FZJNjh7,https://api.spotify.com/v1/tracks/5r0HHLwjuJkcwa4FZJNjh7,https://api.spotify.com/v1/audio-analysis/5r0HHLwjuJkcwa4FZJNjh7,117773,4,MF DOOM,71,690476,hip hop,3
0.437,0.518,7,-11.311,1,0.162,0.304,0.0,0.122,0.849,176.573,audio_features,1VTIAfT8ASDwlDcY9a5pX0,spotify:track:1VTIAfT8ASDwlDcY9a5pX0,https://api.spotify.com/v1/tracks/1VTIAfT8ASDwlDcY9a5pX0,https://api.spotify.com/v1/audio-analysis/1VTIAfT8ASDwlDcY9a5pX0,179815,4,MF DOOM,71,690476,hip hop,3
0.731,0.489,7,-9.72,1,0.121,0.0296,0.872,0.284,0.0947,173.96,audio_features,66eUZrJ8Vr5DtQafbJnDsi,spotify:track:66eUZrJ8Vr5DtQafbJnDsi,https://api.spotify.com/v1/tracks/66eUZrJ8Vr5DtQafbJnDsi,https://api.spotify.com/v1/audio-analysis/66eUZrJ8Vr5DtQafbJnDsi,256427,4,MF DOOM,71,690476,hip hop,3
0.428,0.69,11,-8.205,0,0.119,0.686,0.000127,0.498,0.688,86.163,audio_features,3mZFf3Ru4er3cBfzWq72Ol,spotify:track:3mZFf3Ru4er3cBfzWq72Ol,https://api.spotify.com/v1/tracks/3mZFf3Ru4er3cBfzWq72Ol,https://api.spotify.com/v1/audio-analysis/3mZFf3Ru4er3cBfzWq72Ol,136920,4,MF DOOM,71,690476,hip hop,3
0.512,0.671,11,-6.504,1,0.358,0.328,0.0,0.174,0.898,171.716,audio_features,46ttkZIOCxnJcdG3rcudhJ,spotify:track:46ttkZIOCxnJcdG3rcudhJ,https://api.spotify.com/v1/tracks/46ttkZIOCxnJcdG3rcudhJ,https://api.spotify.com/v1/audio-analysis/46ttkZIOCxnJcdG3rcudhJ,226107,4,MF DOOM,71,690476,hip hop,3
0.447,0.558,7,-10.153,1,0.318,0.0187,0.0,0.135,0.691,75.496,audio_features,005GysoS5B8WH372VBNAmT,spotify:track:005GysoS5B8WH372VBNAmT,https://api.spotify.com/v1/tracks/005GysoS5B8WH372VBNAmT,https://api.spotify.com/v1/audio-analysis/005GysoS5B8WH372VBNAmT,264453,4,MF DOOM,71,690476,hip hop,3
0.809,0.874,6,-1.173,0,0.0349,0.364,0.601,0.0495,0.963,95.337,audio_features,52Z7CTmgnfpYcC6YCUpVjg,spotify:track:52Z7CTmgnfpYcC6YCUpVjg,https://api.spotify.com/v1/tracks/52Z7CTmgnfpYcC6YCUpVjg,https://api.spotify.com/v1/audio-analysis/52Z7CTmgnfpYcC6YCUpVjg,139667,4,MF DOOM,71,690476,hip hop,3
0.511,0.612,0,-12.344,1,0.0462,0.253,0.0357,0.0976,0.96,199.854,audio_features,7czBowBlDbSw4wvCxmY41P,spotify:track:7czBowBlDbSw4wvCxmY41P,https://api.spotify.com/v1/tracks/7czBowBlDbSw4wvCxmY41P,https://api.spotify.com/v1/audio-analysis/7czBowBlDbSw4wvCxmY41P,132546,4,MF DOOM,71,690476,hip hop,3
0.486,0.973,6,-0.077,1,0.0548,0.0533,0.0269,0.305,0.734,96.309,audio_features,4qCERL8v7wt3Al6iuY333F,spotify:track:4qCERL8v7wt3Al6iuY333F,https://api.spotify.com/v1/tracks/4qCERL8v7wt3Al6iuY333F,https://api.spotify.com/v1/audio-analysis/4qCERL8v7wt3Al6iuY333F,202000,4,MF DOOM,71,690476,hip hop,3
0.84,0.589,6,-7.961,1,0.333,0.00492,0.0963,0.0964,0.558,93.595,audio_features,5OkRsZsJBBFIOWbCyJq6eL,spotify:track:5OkRsZsJBBFIOWbCyJq6eL,https://api.spotify.com/v1/tracks/5OkRsZsJBBFIOWbCyJq6eL,https://api.spotify.com/v1/audio-analysis/5OkRsZsJBBFIOWbCyJq6eL,123868,4,MF DOOM,71,690476,hip hop,3
0.642,0.845,11,-2.479,0,0.168,0.289,0.000923,0.293,0.863,93.807,audio_features,3gcl4k6mMT8uYgMk8xvBPk,spotify:track:3gcl4k6mMT8uYgMk8xvBPk,https://api.spotify.com/v1/tracks/3gcl4k6mMT8uYgMk8xvBPk,https://api.spotify.com/v1/audio-analysis/3gcl4k6mMT8uYgMk8xvBPk,169293,4,MF DOOM,71,690476,hip hop,3
0.699,0.993,6,-3.755,1,0.184,0.0145,0.0,0.187,0.421,93.647,audio_features,5COL8iQK6zKSIeQ7BbfXRb,spotify:track:5COL8iQK6zKSIeQ7BbfXRb,https://api.spotify.com/v1/tracks/5COL8iQK6zKSIeQ7BbfXRb,https://api.spotify.com/v1/audio-analysis/5COL8iQK6zKSIeQ7BbfXRb,122973,4,MF DOOM,71,690476,hip hop,3
0.731,0.622,9,-9.953,1,0.0493,0.0292,0.89,0.0753,0.958,94.417,audio_features,3bFeHi9E7mccUzry5LHqd5,spotify:track:3bFeHi9E7mccUzry5LHqd5,https://api.spotify.com/v1/tracks/3bFeHi9E7mccUzry5LHqd5,https://api.spotify.com/v1/audio-analysis/3bFeHi9E7mccUzry5LHqd5,166160,4,MF DOOM,71,690476,hip hop,3
0.331,0.779,3,-9.572,1,0.0434,0.00746,0.000498,0.431,0.799,95.072,audio_features,0Jxzv6jekJZjDqNjH73gDs,spotify:track:0Jxzv6jekJZjDqNjH73gDs,https://api.spotify.com/v1/tracks/0Jxzv6jekJZjDqNjH73gDs,https://api.spotify.com/v1/audio-analysis/0Jxzv6jekJZjDqNjH73gDs,133533,4,MF DOOM,71,690476,hip hop,3
0.603,0.69,7,-8.436,1,0.0895,0.00103,0.935,0.257,0.873,90.497,audio_features,2R2RbXbA85o3pUFKpWzU2m,spotify:track:2R2RbXbA85o3pUFKpWzU2m,https://api.spotify.com/v1/tracks/2R2RbXbA85o3pUFKpWzU2m,https://api.spotify.com/v1/audio-analysis/2R2RbXbA85o3pUFKpWzU2m,74933,4,MF DOOM,71,690476,hip hop,3
0.447,0.621,5,-5.51,0,0.306,0.108,0.0,0.17,0.737,94.611,audio_features,2PC4u8Efku4nsjSKarPoqS,spotify:track:2PC4u8Efku4nsjSKarPoqS,https://api.spotify.com/v1/tracks/2PC4u8Efku4nsjSKarPoqS,https://api.spotify.com/v1/audio-analysis/2PC4u8Efku4nsjSKarPoqS,180667,4,MF DOOM,71,690476,hip hop,3
0.515,0.793,1,-7.306,1,0.454,0.219,0.0,0.363,0.468,124.698,audio_features,69c4oDezPPUa0htOrd7QVb,spotify:track:69c4oDezPPUa0htOrd7QVb,https://api.spotify.com/v1/tracks/69c4oDezPPUa0htOrd7QVb,https://api.spotify.com/v1/audio-analysis/69c4oDezPPUa0htOrd7QVb,112693,5,MF DOOM,71,690476,hip hop,3
0.522,0.536,1,-10.427,1,0.128,0.0273,0.85,0.0793,0.628,179.385,audio_features,0XU7sDTSh4OTO1GFDtN6ED,spotify:track:0XU7sDTSh4OTO1GFDtN6ED,https://api.spotify.com/v1/tracks/0XU7sDTSh4OTO1GFDtN6ED,https://api.spotify.com/v1/audio-analysis/0XU7sDTSh4OTO1GFDtN6ED,125973,4,MF DOOM,71,690476,hip hop,3
0.573,0.586,2,-10.577,1,0.141,0.591,0.0,0.784,0.734,116.174,audio_features,2tgfOOprFsv2XAEoNngTJe,spotify:track:2tgfOOprFsv2XAEoNngTJe,https://api.spotify.com/v1/tracks/2tgfOOprFsv2XAEoNngTJe,https://api.spotify.com/v1/audio-analysis/2tgfOOprFsv2XAEoNngTJe,127187,4,MF DOOM,71,690476,hip hop,3
0.381,0.592,7,-10.879,1,0.289,0.446,0.0,0.534,0.673,84.974,audio_features,685wafKZSIbPoZeuzDvcWs,spotify:track:685wafKZSIbPoZeuzDvcWs,https://api.spotify.com/v1/tracks/685wafKZSIbPoZeuzDvcWs,https://api.spotify.com/v1/audio-analysis/685wafKZSIbPoZeuzDvcWs,67520,1,MF DOOM,71,690476,hip hop,3
0.716,0.901,0,-1.675,1,0.269,0.0656,0.0,0.674,0.524,120.326,audio_features,2NJfmYKPQs9h9JqeVt4kYM,spotify:track:2NJfmYKPQs9h9JqeVt4kYM,https://api.spotify.com/v1/tracks/2NJfmYKPQs9h9JqeVt4kYM,https://api.spotify.com/v1/audio-analysis/2NJfmYKPQs9h9JqeVt4kYM,168853,4,MF DOOM,71,690476,hip hop,3
0.609,0.58,7,-10.543,1,0.39,0.0262,0.000375,0.165,0.298,176.227,audio_features,5qihkD13o5T7GwxiIY63mz,spotify:track:5qihkD13o5T7GwxiIY63mz,https://api.spotify.com/v1/tracks/5qihkD13o5T7GwxiIY63mz,https://api.spotify.com/v1/audio-analysis/5qihkD13o5T7GwxiIY63mz,202639,4,MF DOOM,71,690476,hip hop,3
0.716,0.901,0,-1.675,1,0.269,0.0656,0.0,0.674,0.524,120.326,audio_features,3DOfuuNCNeJMxNQK9C0BH5,spotify:track:3DOfuuNCNeJMxNQK9C0BH5,https://api.spotify.com/v1/tracks/3DOfuuNCNeJMxNQK9C0BH5,https://api.spotify.com/v1/audio-analysis/3DOfuuNCNeJMxNQK9C0BH5,168853,4,MF DOOM,71,690476,hip hop,3
0.729,0.811,0,-11.463,1,0.187,0.000411,0.862,0.139,0.298,88.033,audio_features,7qQtuBRB7OCANWsbV2lu8G,spotify:track:7qQtuBRB7OCANWsbV2lu8G,https://api.spotify.com/v1/tracks/7qQtuBRB7OCANWsbV2lu8G,https://api.spotify.com/v1/audio-analysis/7qQtuBRB7OCANWsbV2lu8G,194373,4,MF DOOM,71,690476,hip hop,3
0.773,0.764,11,-6.206,1,0.256,0.126,1.14e-05,0.223,0.53,91.301,audio_features,5PZvQeHocidnZ73a3pHO76,spotify:track:5PZvQeHocidnZ73a3pHO76,https://api.spotify.com/v1/tracks/5PZvQeHocidnZ73a3pHO76,https://api.spotify.com/v1/audio-analysis/5PZvQeHocidnZ73a3pHO76,223493,4,MF DOOM,71,690476,hip hop,3
0.492,0.531,1,-5.812,0,0.385,0.0149,0.887,0.915,0.409,194.081,audio_features,50qCo8P1Gi5oPytQBu8rFK,spotify:track:50qCo8P1Gi5oPytQBu8rFK,https://api.spotify.com/v1/tracks/50qCo8P1Gi5oPytQBu8rFK,https://api.spotify.com/v1/audio-analysis/50qCo8P1Gi5oPytQBu8rFK,233440,4,MF DOOM,71,690476,hip hop,3
0.324,0.656,8,-7.914,1,0.273,0.00255,0.0,0.113,0.558,81.421,audio_features,51ri5k3DG3HSm85YcOJ0XF,spotify:track:51ri5k3DG3HSm85YcOJ0XF,https://api.spotify.com/v1/tracks/51ri5k3DG3HSm85YcOJ0XF,https://api.spotify.com/v1/audio-analysis/51ri5k3DG3HSm85YcOJ0XF,226547,4,MF DOOM,71,690476,hip hop,3
0.857,0.508,7,-8.427,1,0.288,0.0958,0.00871,0.129,0.296,87.018,audio_features,7MI23VU7ULV1PaGZoHtiHn,spotify:track:7MI23VU7ULV1PaGZoHtiHn,https://api.spotify.com/v1/tracks/7MI23VU7ULV1PaGZoHtiHn,https://api.spotify.com/v1/audio-analysis/7MI23VU7ULV1PaGZoHtiHn,259416,4,MF DOOM,71,690476,hip hop,3
0.829,0.424,1,-8.892,0,0.0558,0.175,0.28,0.0871,0.966,168.819,audio_features,0qmvQdeg3pSanQ4iqL1t2p,spotify:track:0qmvQdeg3pSanQ4iqL1t2p,https://api.spotify.com/v1/tracks/0qmvQdeg3pSanQ4iqL1t2p,https://api.spotify.com/v1/audio-analysis/0qmvQdeg3pSanQ4iqL1t2p,125866,4,MF DOOM,71,690476,hip hop,3
0.797,0.878,7,-6.618,1,0.0375,0.0142,0.777,0.0346,0.894,100.621,audio_features,526EFxCKoEE5LlbiwKpuvG,spotify:track:526EFxCKoEE5LlbiwKpuvG,https://api.spotify.com/v1/tracks/526EFxCKoEE5LlbiwKpuvG,https://api.spotify.com/v1/audio-analysis/526EFxCKoEE5LlbiwKpuvG,259480,4,Jurassic 5,57,326204,hip hop,3
0.859,0.79,1,-6.139,1,0.187,0.244,7.02e-05,0.0627,0.949,92.053,audio_features,51mk2bAJNej4mpA2Q6Zr88,spotify:track:51mk2bAJNej4mpA2Q6Zr88,https://api.spotify.com/v1/tracks/51mk2bAJNej4mpA2Q6Zr88,https://api.spotify.com/v1/audio-analysis/51mk2bAJNej4mpA2Q6Zr88,199307,4,Jurassic 5,57,326204,hip hop,3
0.909,0.892,10,-7.143,0,0.152,0.141,0.0,0.0606,0.748,99.781,audio_features,4hoaMF3e5EmY8fIS5yGWtK,spotify:track:4hoaMF3e5EmY8fIS5yGWtK,https://api.spotify.com/v1/tracks/4hoaMF3e5EmY8fIS5yGWtK,https://api.spotify.com/v1/audio-analysis/4hoaMF3e5EmY8fIS5yGWtK,245467,4,Jurassic 5,57,326204,hip hop,3
0.924,0.78,10,-6.389,0,0.228,0.159,0.0,0.657,0.734,94.74,audio_features,3K2XcMdbXoDMVOBubHAepQ,spotify:track:3K2XcMdbXoDMVOBubHAepQ,https://api.spotify.com/v1/tracks/3K2XcMdbXoDMVOBubHAepQ,https://api.spotify.com/v1/audio-analysis/3K2XcMdbXoDMVOBubHAepQ,247827,4,Jurassic 5,57,326204,hip hop,3
0.897,0.726,1,-6.042,0,0.134,0.181,0.000363,0.0593,0.845,96.211,audio_features,4eRZ8sRYlqs743ovyVOyME,spotify:track:4eRZ8sRYlqs743ovyVOyME,https://api.spotify.com/v1/tracks/4eRZ8sRYlqs743ovyVOyME,https://api.spotify.com/v1/audio-analysis/4eRZ8sRYlqs743ovyVOyME,231907,4,Jurassic 5,57,326204,hip hop,3
0.797,0.878,7,-6.618,1,0.0375,0.0142,0.777,0.0346,0.894,100.621,audio_features,2Mw9lHRbSkcIgSk0DZUzeY,spotify:track:2Mw9lHRbSkcIgSk0DZUzeY,https://api.spotify.com/v1/tracks/2Mw9lHRbSkcIgSk0DZUzeY,https://api.spotify.com/v1/audio-analysis/2Mw9lHRbSkcIgSk0DZUzeY,259533,4,Jurassic 5,57,326204,hip hop,3
0.835,0.523,5,-8.634,1,0.0416,0.0314,0.662,0.133,0.918,105.736,audio_features,4eTUmqBfNqGk2nLovYprnG,spotify:track:4eTUmqBfNqGk2nLovYprnG,https://api.spotify.com/v1/tracks/4eTUmqBfNqGk2nLovYprnG,https://api.spotify.com/v1/audio-analysis/4eTUmqBfNqGk2nLovYprnG,56813,4,Jurassic 5,57,326204,hip hop,3
0.708,0.87,8,-6.258,1,0.175,0.339,0.0,0.333,0.439,94.491,audio_features,0WaSvtEePBhSLJVbp975n8,spotify:track:0WaSvtEePBhSLJVbp975n8,https://api.spotify.com/v1/tracks/0WaSvtEePBhSLJVbp975n8,https://api.spotify.com/v1/audio-analysis/0WaSvtEePBhSLJVbp975n8,196893,4,Jurassic 5,57,326204,hip hop,3
0.786,0.738,10,-5.954,0,0.287,0.0817,0.0,0.268,0.905,96.405,audio_features,1tGZX1Hml2hStdcFqcH8UI,spotify:track:1tGZX1Hml2hStdcFqcH8UI,https://api.spotify.com/v1/tracks/1tGZX1Hml2hStdcFqcH8UI,https://api.spotify.com/v1/audio-analysis/1tGZX1Hml2hStdcFqcH8UI,192573,4,Jurassic 5,57,326204,hip hop,3
0.864,0.775,11,-5.556,1,0.246,0.00494,0.0815,0.152,0.622,93.505,audio_features,2U3LQjmJpdxaW3cupnmIeB,spotify:track:2U3LQjmJpdxaW3cupnmIeB,https://api.spotify.com/v1/tracks/2U3LQjmJpdxaW3cupnmIeB,https://api.spotify.com/v1/audio-analysis/2U3LQjmJpdxaW3cupnmIeB,180373,4,Jurassic 5,57,326204,hip hop,3
0.925,0.775,10,-6.47,0,0.223,0.158,0.0,0.658,0.724,94.748,audio_features,6EFCTbFDID2uGkWINtvqLL,spotify:track:6EFCTbFDID2uGkWINtvqLL,https://api.spotify.com/v1/tracks/6EFCTbFDID2uGkWINtvqLL,https://api.spotify.com/v1/audio-analysis/6EFCTbFDID2uGkWINtvqLL,247907,4,Jurassic 5,57,326204,hip hop,3
0.853,0.55,7,-6.51,0,0.183,0.401,4.82e-05,0.536,0.934,89.988,audio_features,5qYfagTXXJAaHifv8vhyiV,spotify:track:5qYfagTXXJAaHifv8vhyiV,https://api.spotify.com/v1/tracks/5qYfagTXXJAaHifv8vhyiV,https://api.spotify.com/v1/audio-analysis/5qYfagTXXJAaHifv8vhyiV,231533,4,Jurassic 5,57,326204,hip hop,3
0.695,0.864,8,-6.413,1,0.173,0.34,0.0,0.333,0.459,94.453,audio_features,4B754Qsszu7hAqOTBL7MKU,spotify:track:4B754Qsszu7hAqOTBL7MKU,https://api.spotify.com/v1/tracks/4B754Qsszu7hAqOTBL7MKU,https://api.spotify.com/v1/audio-analysis/4B754Qsszu7hAqOTBL7MKU,196893,4,Jurassic 5,57,326204,hip hop,3
0.652,0.639,5,-8.577,1,0.458,0.153,0.0,0.381,0.633,89.984,audio_features,2a9UXi04ZDp0FlQoBP66M9,spotify:track:2a9UXi04ZDp0FlQoBP66M9,https://api.spotify.com/v1/tracks/2a9UXi04ZDp0FlQoBP66M9,https://api.spotify.com/v1/audio-analysis/2a9UXi04ZDp0FlQoBP66M9,265800,4,Jurassic 5,57,326204,hip hop,3
0.766,0.754,6,-7.059,1,0.328,0.321,0.0216,0.692,0.719,96.339,audio_features,3BKr0DowtULE9iBkz60M2h,spotify:track:3BKr0DowtULE9iBkz60M2h,https://api.spotify.com/v1/tracks/3BKr0DowtULE9iBkz60M2h,https://api.spotify.com/v1/audio-analysis/3BKr0DowtULE9iBkz60M2h,241973,4,Jurassic 5,57,326204,hip hop,3
0.772,0.835,1,-6.241,0,0.319,0.335,0.0178,0.129,0.647,96.349,audio_features,6H94rhaNJ3yyzon6SBDgER,spotify:track:6H94rhaNJ3yyzon6SBDgER,https://api.spotify.com/v1/tracks/6H94rhaNJ3yyzon6SBDgER,https://api.spotify.com/v1/audio-analysis/6H94rhaNJ3yyzon6SBDgER,224027,4,Jurassic 5,57,326204,hip hop,3
0.897,0.807,11,-6.731,1,0.244,0.0911,0.000177,0.227,0.729,92.793,audio_features,50L58iZwRmTGGEblJEfIng,spotify:track:50L58iZwRmTGGEblJEfIng,https://api.spotify.com/v1/tracks/50L58iZwRmTGGEblJEfIng,https://api.spotify.com/v1/audio-analysis/50L58iZwRmTGGEblJEfIng,238560,4,Jurassic 5,57,326204,hip hop,3
0.916,0.773,10,-6.548,0,0.103,0.194,5.74e-05,0.0696,0.811,103.5,audio_features,1H9y8lCYbsc2RL48WdSGhW,spotify:track:1H9y8lCYbsc2RL48WdSGhW,https://api.spotify.com/v1/tracks/1H9y8lCYbsc2RL48WdSGhW,https://api.spotify.com/v1/audio-analysis/1H9y8lCYbsc2RL48WdSGhW,208627,4,Jurassic 5,57,326204,hip hop,3
0.855,0.748,9,-5.031,0,0.374,0.21,0.0,0.932,0.763,92.034,audio_features,2suNRM2iHoCL9HrekfrNiu,spotify:track:2suNRM2iHoCL9HrekfrNiu,https://api.spotify.com/v1/tracks/2suNRM2iHoCL9HrekfrNiu,https://api.spotify.com/v1/audio-analysis/2suNRM2iHoCL9HrekfrNiu,198066,4,Jurassic 5,57,326204,hip hop,3
0.848,0.817,5,-7.347,0,0.275,0.366,0.0,0.131,0.608,94.507,audio_features,63SWa7ZGg9ywWTvyqU62az,spotify:track:63SWa7ZGg9ywWTvyqU62az,https://api.spotify.com/v1/tracks/63SWa7ZGg9ywWTvyqU62az,https://api.spotify.com/v1/audio-analysis/63SWa7ZGg9ywWTvyqU62az,180800,4,Jurassic 5,57,326204,hip hop,3
0.741,0.796,8,-5.504,1,0.449,0.206,0.0,0.404,0.9,171.773,audio_features,2JqkphHWVjYkVI7nlzaidr,spotify:track:2JqkphHWVjYkVI7nlzaidr,https://api.spotify.com/v1/tracks/2JqkphHWVjYkVI7nlzaidr,https://api.spotify.com/v1/audio-analysis/2JqkphHWVjYkVI7nlzaidr,201253,4,Jurassic 5,57,326204,hip hop,3
0.93,0.823,1,-5.793,1,0.27,0.0392,0.0,0.0397,0.689,101.416,audio_features,1GqTNaGYkkNSsZ6FAaLIMK,spotify:track:1GqTNaGYkkNSsZ6FAaLIMK,https://api.spotify.com/v1/tracks/1GqTNaGYkkNSsZ6FAaLIMK,https://api.spotify.com/v1/audio-analysis/1GqTNaGYkkNSsZ6FAaLIMK,199173,4,Jurassic 5,57,326204,hip hop,3
